business_num_id,business_name,address,city,postal_code,latitude,longitude,business_stars,is_open,serve_burger,serve_sandwich,serve_pizza,serve_breakfast,serve_mexican,serve_american,serve_italian,serve_japanese,serve_hot_drink,god_for_kids,price_range,accepts_credit_card,outdoor_seating,dress_code,reservations,good_for_groups,alcohol,has_tv,wifi,noise_level,smoking,reservations_only,dogs_allowed,competition_distance
9267,Mandy's,201 Avenue Laurier O,Montreal,nan,45.5209621379,-73.5949444771,4.0,1,0,0,0,0,0,1,0,0,0,True,2,nan,True,casual,False,False,none,nan,free,quiet,nan,nan,nan,44
9268,La Brume dans mes Lunettes,378 Rue Saint-Zotique E,Montreal,nan,45.535172,-73.608591,4.5,1,0,0,0,1,0,0,0,0,1,True,2,nan,True,casual,False,True,none,True,free,average,nan,nan,nan,5
9269,Tommy Bagels,101 Rue Saint-Paul O,Montreal,H2Y 1Z5,45.5042715869,-73.5544294629,2.5,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5
9270,L'O,1180 Rue de la Montagne,Montreal,H3G 1Z1,45.4969553,-73.5734207,3.5,1,0,0,0,0,0,1,0,0,0,True,2,nan,True,casual,True,True,nan,True,nan,average,nan,nan,nan,41
9271,Restaurant Le Parchemin,1333 University Rue,Montreal,nan,45.5038213,-73.5707385,4.0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,casual,nan,nan,nan,nan,nan,nan,nan,nan,nan,37
9272,Gaufres & Glaces,4376 Boulevard St-Laurent,Montreal,H2W 1Z5,45.5192078,-73.5846415,4.0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10
9273,Tandem,586 Rue Villeray,Montreal,nan,45.5424203,-73.6220106,4.5,1,0,0,0,0,0,0,0,0,0,True,3,nan,True,dressy,True,True,none,False,free,average,nan,nan,nan,101
9274,Andes Peruvian Cuisine,"6025 N 27th Ave, Ste 24",Phoenix,85017,33.5258291719,-112.1160001749,4.5,1,0,0,0,0,0,0,0,0,0,True,nan,True,False,casual,True,True,nan,True,free,nan,nan,nan,False,28
9275,Charly's Shawarma Plus,7401 Boulevard Newman,Montreal,nan,45.4408036441,-73.6210686164,4.5,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,True,nan,nan,free,nan,nan,nan,nan,154
9276,Le BlueBoy,150 Avenue du Mont-Royal Est,Montreal,nan,45.5215491454,-73.5848716275,4.0,1,0,0,0,0,0,0,0,0,0,nan,1,nan,nan,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,24
9277,Brasserie Bernard,1249 Avenue Bernard O,Montreal,nan,45.5201272,-73.6089836,3.5,1,0,0,0,0,0,0,0,0,0,True,3,nan,True,casual,True,True,full_bar,True,free,loud,nan,nan,nan,30
9278,Tres Leches Cafe,1714 W Van Buren St,Phoenix,85007,33.451481,-112.096495,4.5,1,0,0,0,0,0,0,0,0,1,True,1,True,True,nan,nan,nan,nan,nan,free,average,nan,nan,True,8
9279,Frite Alors!,171 Villeray,Montreal,nan,45.5387266,-73.6243668,3.5,1,0,0,0,0,0,1,0,0,0,True,2,True,False,casual,False,False,nan,True,nan,quiet,nan,nan,nan,37
9280,The Wrigley Mansion,2501 E Telawa Trl,Phoenix,85016,33.52286,-112.0267246,3.5,1,0,0,0,1,0,1,0,0,0,False,3,True,True,dressy,True,True,full_bar,True,free,quiet,nan,nan,nan,2
9281,Starbucks,12802 N. Tatum Blvd,Phoenix,85032,33.603208,-111.978886,2.0,1,0,0,0,0,0,0,0,0,1,True,1,True,True,nan,nan,nan,nan,nan,free,average,nan,False,True,8
9282,Jersey Mike's Subs,1743 East Camelback Rd,Phoenix,85016,33.50879527,-112.0437971,3.5,1,0,1,0,0,0,0,0,0,0,True,1,True,True,casual,False,True,none,True,free,average,nan,nan,nan,10
9283,Jack in the Box,9050 W Thomas Rd,Phoenix,85037,33.4812152391,-112.2546783,3.0,1,1,0,0,1,1,0,0,0,0,True,1,True,False,casual,False,False,none,nan,nan,average,nan,nan,nan,43
9284,Fry's Food Stores,100 E Jefferson St,Phoenix,85004,33.447299,-112.07238,4.0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
9285,King Pin Grill & Pizza,8925 N 12th St,Phoenix,85020,33.5669135,-112.055648,2.0,1,1,0,1,0,0,0,0,0,0,True,2,True,True,casual,True,True,full_bar,True,free,very_loud,nan,nan,nan,25
9286,Tisanerie Mandala,3555-A Ontario Est,Montreal,nan,45.5448223,-73.5452444,4.5,1,0,0,0,0,0,0,0,0,0,nan,2,nan,nan,nan,nan,nan,nan,nan,no,nan,nan,nan,nan,59
9287,The Joy Bus Diner,"3375 E Shea Blvd, C1",Phoenix,85028,33.5820979,-112.0086535,4.5,1,0,0,0,1,0,0,0,0,0,True,1,True,True,casual,False,True,none,True,no,average,nan,False,False,36
9288,Food City,4239 W McDowell Rd,Phoenix,85009,33.4650379273,-112.1502233043,2.5,1,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70
9289,The Velo,828 N 2nd St,Phoenix,85004,33.4573858143,-112.0715565922,4.5,1,0,0,0,0,0,0,0,0,1,nan,2,True,True,nan,nan,nan,nan,nan,free,nan,nan,nan,True,9
9290,Walmart Supercenter,"2501 W Happy Valley Rd, Ste 34",Phoenix,85085,33.708159,-112.112583,2.5,1,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,nan,average,nan,nan,False,1
9291,Safeway,4005 E Chandler Blvd,Phoenix,85048,33.30312,-111.996314,3.0,1,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10
9292,Taco & Loco,1487 Rue Sainte-Catherine Est,Montreal,H2L 2H9,45.5210222,-73.5540002,3.0,0,0,0,0,0,1,0,0,0,0,True,2,nan,True,casual,True,True,full_bar,True,no,average,nan,nan,nan,3
9293,ifruit,3576 Avenue Du Parc Local 4304,Montreal,nan,45.5103367,-73.5756306,4.0,0,0,0,0,0,0,0,0,0,0,True,1,nan,False,casual,True,True,none,True,free,quiet,nan,nan,nan,31
9294,Kawali,4735 Avenue Van Horne,Montreal,H3W 1H8,45.4950754705,-73.6372145163,4.0,1,0,0,0,0,0,0,0,0,0,True,nan,nan,nan,casual,False,True,nan,nan,nan,nan,nan,nan,nan,21
9295,Chez Jose,173 Avenue Duluth E,Montreal,nan,45.5187285,-73.5778979,4.0,1,0,1,0,1,0,0,0,0,1,True,1,nan,True,casual,False,False,none,True,no,average,nan,nan,nan,18
9296,Fiesta Pilipino,5980 Av Victoria,Montreal,nan,45.4935911,-73.6362532,4.0,1,0,0,0,0,0,0,0,0,0,False,1,nan,nan,casual,False,False,nan,True,nan,nan,nan,nan,nan,6
9297,Terrasse Magnetic,1430 Rue De La Montagne,Montreal,nan,45.4983848,-73.5762897,3.5,0,0,0,0,0,0,1,0,0,0,nan,2,nan,True,casual,nan,True,full_bar,False,nan,nan,nan,nan,nan,22
9298,Brat Haus,6025 N 16th St,Phoenix,85016,33.5246422,-112.0471014,4.0,0,1,0,0,0,0,0,0,0,0,nan,2,True,True,nan,False,True,beer_and_wine,True,free,average,no,nan,True,7
9299,Chuy's Mesquite Broiler,3222 E Indian School Rd,Phoenix,85018,33.495636,-112.0118971,3.5,0,0,0,0,0,1,0,0,0,0,True,1,True,True,casual,False,True,full_bar,nan,nan,nan,nan,nan,nan,2
9300,Froyoholic Cafe,"2640 W Baseline Road, Ste 101",Phoenix,85041,33.3782676,-112.1156827,3.0,1,0,0,0,0,0,0,0,0,0,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,93
9301,M4 Burritos Peel,2053 Rue Peel,Montreal,H3A 1T6,45.501475,-73.575579,3.0,1,0,0,0,0,1,0,0,0,0,True,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,11
9302,Vincent Sous-Marins,6649 Rue de Marseille,Montreal,nan,45.581725,-73.5392823107,3.5,1,0,0,1,0,0,0,1,0,0,True,2,True,False,casual,False,True,nan,True,no,average,nan,nan,nan,330
9303,Sushi Shop Gare Central 9123-1894 Que,895 De La Gauchetiere Rue W,Montreal,H3B 4G1,45.5001121,-73.5665224,3.5,1,0,0,0,0,0,0,0,1,0,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,average,nan,nan,nan,0
9304,Pizza Hut,2436 E Bell Rd,Phoenix,85032,33.640835,-112.0293487608,2.0,1,0,0,1,0,0,0,1,0,0,True,1,True,False,casual,False,True,none,nan,nan,nan,nan,nan,nan,68
9305,Le Milsa,1476 Rue Crescent,Montreal,H3G 2B6,45.497854,-73.577414,2.5,1,0,0,0,0,0,0,0,0,0,False,3,nan,nan,casual,True,True,nan,True,no,nan,nan,nan,nan,6
9306,Ha,600 Rue William,Montreal,H2Y 2E5,45.499731,-73.556205,4.0,1,0,0,0,0,0,0,0,0,0,False,3,nan,nan,nan,True,True,nan,True,nan,nan,nan,nan,nan,2
9307,Zax Cafe,2308 W Northern Ave,Phoenix,85021,33.5531164,-112.1087177,4.0,0,0,0,0,0,0,0,0,0,0,True,1,True,True,casual,False,True,beer_and_wine,True,free,average,nan,nan,nan,43
9308,Le Gras Dur,195 Rue de Bellechasse,Montreal,nan,45.530414,-73.604018,4.0,1,1,0,0,1,0,0,0,0,0,True,2,nan,True,casual,True,True,full_bar,True,free,loud,nan,nan,nan,223
9309,QuikTrip,1610 E Highland Ave,Phoenix,85016,33.506236,-112.046823,3.5,1,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118
9310,East,1250 Boulevard Robert-Bourassa,Montreal,nan,45.5027146,-73.5693876,4.0,1,0,0,0,0,0,0,0,1,0,False,3,nan,False,casual,True,True,full_bar,True,free,very_loud,nan,nan,False,23
9311,El Amigo Mexican Food,10639 N 19th Ave,Phoenix,85029,33.5829193,-112.0990715,4.0,0,0,0,0,0,1,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,quiet,nan,nan,nan,24
9312,Boucherie Beau-bien,3748 Ontario Rue Est,Montreal,nan,45.5467012,-73.5436953,4.5,1,0,0,0,0,0,0,0,0,0,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7
9313,Khorasan Kabab,5700 Rue Sherbrooke O,Montreal,nan,45.470543,-73.61534,4.0,1,0,0,0,0,0,0,0,0,0,True,2,nan,True,casual,True,True,full_bar,True,free,quiet,nan,nan,nan,46
9314,Tukee's Sports Grill,4804 E Chandler Blvd,Phoenix,85048,33.3058135,-111.9798691,3.0,1,0,0,0,0,0,1,0,0,0,True,2,True,True,casual,False,True,full_bar,True,free,average,nan,False,False,4
9315,Caribbean Marketplace Grill,4115 N 19th Ave,Phoenix,85015,33.495662,-112.0996379,3.5,1,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,False,True,none,True,no,quiet,nan,nan,nan,10
9316,Huss Brewing Company - Uptown Taproom,"100 E Camelback Rd, Ste 160",Phoenix,85012,33.510505,-112.071786,4.5,1,0,0,0,0,0,0,0,0,0,True,2,True,True,casual,True,True,beer_and_wine,True,free,average,nan,False,False,9
9317,Krishna Sweet,"2795 Chemin Bates, Suite 120",Montreal,nan,45.5121607,-73.6327862,3.0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,none,True,nan,nan,nan,nan,nan,428
9318,Maison India,5868 Rue Sherbrooke O,Montreal,H4A 1X5,45.46906,-73.618356,4.0,0,0,0,0,0,0,0,0,0,0,True,2,nan,True,casual,True,True,full_bar,True,free,average,nan,nan,nan,23
9319,Kneaders Bakery & Cafe,1150 E Bell Rd,Phoenix,85022,33.640857,-112.058504,4.0,0,0,0,0,1,0,1,0,0,0,True,2,True,True,casual,False,True,none,True,no,quiet,nan,nan,nan,68
9320,Starbucks,"2815 N. 91St Avenue, #103",Phoenix,85037,33.478694,-112.254593,2.0,1,0,0,0,0,0,0,0,0,1,nan,2,True,True,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,75
9321,The Dipping Well,"2610 W Baseline Rd, Ste 104",Phoenix,85041,33.3777383,-112.1145081,5.0,0,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16
9322,Shanghai Express,3302 W Thomas Rd,Phoenix,85017,33.4808815,-112.1306795,3.5,0,0,0,0,0,0,0,0,0,0,True,1,True,False,casual,True,True,none,False,no,quiet,nan,nan,nan,251
9323,Pita Jungle,"4921 E Ray Rd, Ste B2",Phoenix,85044,33.3171793,-111.9766656,4.0,1,0,0,0,0,0,1,0,0,0,True,2,True,True,casual,False,True,full_bar,True,free,average,nan,nan,False,15
9324,Mate Latte,5837 Rue Sherbrooke O,Montreal,H4A 1X3,45.46974,-73.618197,4.5,1,0,0,0,1,0,0,0,0,1,True,2,nan,True,casual,True,True,none,False,free,average,nan,nan,False,18
9325,Zipps Sports Grill,3647 E Indian School Rd,Phoenix,85018,33.4949347,-112.0020575,3.0,1,0,0,0,0,0,1,0,0,0,nan,2,True,True,nan,False,True,full_bar,True,free,loud,nan,nan,nan,8
9326,TGI Friday's,2501 W Happy Valley Rd,Phoenix,85085,33.7124926264,-112.1138863775,2.5,0,1,0,0,0,0,1,0,0,0,True,2,True,False,casual,False,True,full_bar,True,free,average,nan,nan,nan,25
9327,Federico's Mexican Food,1621 E Van Buren St,Phoenix,85034,33.451119,-112.0467,3.5,1,0,0,0,0,1,0,0,0,0,True,1,True,False,casual,False,True,none,True,free,average,nan,nan,nan,48
9328,Quiznos,"21043 N Cave Creek Rd Ste A2, Ste A2",Phoenix,85024,33.6790557,-112.0300781,3.0,1,0,1,0,0,0,0,0,0,0,True,1,True,True,casual,False,True,none,False,no,quiet,nan,nan,nan,2
9329,Sago Sushi,3766 St Laurent Blvd,Montreal,H2W 1X6,45.5151638,-73.5755849,3.0,1,0,0,0,0,0,0,0,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20
9330,Bop And Roll,"7000 E Mayo Blvd, Ste 1086",Phoenix,85054,33.6580467746,-111.9331158006,5.0,1,0,0,0,0,0,0,0,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4
9331,Boulangerie l'O-Delice,5490 Chemin Queen Mary,Montreal,nan,45.4813658,-73.6307225,4.5,1,0,0,0,0,0,0,0,0,1,nan,1,nan,True,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,58
9332,Marcia's Long Wong's,5 W Baseline Rd,Phoenix,85041,33.3768773628,-112.0736635773,3.0,1,0,0,1,0,0,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,average,nan,nan,nan,13
9333,Salsitas,7745 W Thomas Rd,Phoenix,85033,33.4796712,-112.2251729,2.0,1,0,0,0,0,1,0,0,0,0,True,1,True,False,casual,False,True,nan,True,no,nan,nan,nan,nan,22
9334,United Steaks of Cheese,,Phoenix,85007,33.4462721,-112.0893682,3.0,0,0,0,0,0,0,0,0,0,0,True,1,True,nan,casual,False,True,none,False,nan,nan,nan,nan,nan,57
9335,La Molisana,1014 Rue Fleury E,Montreal,nan,45.5579642,-73.659109,3.0,1,0,0,0,0,0,0,1,0,0,True,2,nan,True,casual,True,True,full_bar,True,no,average,nan,nan,nan,22
9336,The Rocket,3400 E Sky Harbor Blvd,Phoenix,85034,33.4356447571,-111.997907966,4.5,1,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,False,True,nan,True,nan,average,nan,nan,nan,1
9337,Jacquee's Espresso,"40 N Central Ave, Ste 106",Phoenix,85004,33.4489811,-112.0746637,4.0,0,0,0,0,0,0,0,0,0,1,True,1,True,True,casual,False,False,none,False,no,average,nan,nan,nan,19
9338,La Flama Mexican Food,"1820 N 75th Ave, Ste 108",Phoenix,85035,33.468226,-112.221156,2.5,0,0,0,0,0,1,0,0,0,0,True,2,True,False,casual,False,True,beer_and_wine,True,no,average,nan,nan,nan,1
9339,Bistro Otto,143 Avenue du Mont-Royal E,Montreal,nan,45.521578,-73.585227,4.0,1,0,0,0,0,0,0,0,1,0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4
9340,Big Cupcake Truck,,Phoenix,85086,33.8395368,-112.1191757,5.0,1,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,614
9341,Forno 301,"1616 N Central Ave, Ste 104",Phoenix,85004,33.466177,-112.0741848,4.5,1,0,0,1,0,0,0,1,0,0,True,2,True,True,casual,True,True,full_bar,True,free,average,outdoor,False,True,0
9342,Aylwin Barbecue,138 Avenue Atwater,Montreal,H4C 2H6,45.479518,-73.576967,5.0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,0
9343,Lim's Chinese Buffet,2412 E Greenway Rd,Phoenix,85032,33.6269122,-112.0297986,3.5,1,0,0,0,0,0,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,quiet,nan,nan,nan,127
9344,Helio Basin Brewing,3935 E Thomas Rd,Phoenix,85018,33.4796672,-111.9963984,4.5,1,0,0,0,1,1,1,0,0,0,True,2,True,False,casual,False,True,full_bar,True,free,average,nan,nan,False,36
9345,Family Squeezed Lemonade Arizona,,Phoenix,85048,33.283715,-112.016714,3.0,1,0,0,0,0,0,0,0,0,0,nan,3,True,nan,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,1941
9346,Subway Restaurants,"1945 W Dunlap Ave, Ste 7",Phoenix,85021,33.5667741,-112.1024556,2.5,1,0,1,0,0,0,0,0,0,0,True,1,True,False,casual,False,True,none,True,nan,quiet,nan,nan,nan,44
9347,Juby True,3912 E Camelback Rd,Phoenix,85018,33.510489,-111.996775,4.5,1,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,nan,nan,nan,nan,no,nan,nan,nan,nan,43
9348,Zookz Sandwiches,"4000 E Sky Harbor Blvd, Gate B9 in terminal 4 of Sky Harbor Airport",Phoenix,85034,33.436252,-111.995005,4.5,1,0,1,0,1,0,1,0,0,0,nan,nan,True,False,nan,False,nan,none,True,nan,nan,nan,nan,False,56
9349,Sizzle Korean Barbeque,"21001 N Tatum Blvd, Ste 36-1210",Phoenix,85050,33.6760477681,-111.972040253,4.0,1,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,False,True,beer_and_wine,False,free,average,no,nan,False,16
9350,Nino Cuisine,3667 Boulevard Saint-Laurent,Montreal,H2X 2V5,45.5145152,-73.5738613,4.5,1,0,0,0,0,0,0,0,0,0,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,13
9351,Banc Public,5161 Avenue du Parc,Montreal,H2V 4G3,45.5204167,-73.5968685,4.0,1,0,0,0,0,0,0,0,0,1,nan,nan,nan,True,nan,nan,nan,full_bar,False,free,nan,nan,nan,nan,9
9352,Callao,114 Avenue Laurier Ouest,Montreal,H2T 2N7,45.5215434,-73.5940401,4.0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,True,True,nan,nan,nan,nan,nan,nan,nan,12
9353,Sushi St-Jean,1365 Boulevard Saint-Jean-Baptiste,Montreal,nan,45.6426472249,-73.5040307217,4.0,1,0,0,0,0,0,0,0,1,0,nan,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,3893
9354,L'Amere a Boire,2049 Rue Saint-Denis,Montreal,H2X 3K8,45.51642,-73.566042,4.0,1,0,0,0,0,0,0,0,0,0,False,2,nan,True,casual,False,True,beer_and_wine,True,free,loud,outdoor,nan,nan,3
9355,LaBella Pizzeria and Restaurant,6505 N 7th St,Phoenix,85014,33.5313736456,-112.0645281751,4.0,1,0,0,1,0,0,0,1,0,0,True,2,True,False,casual,True,True,none,True,free,average,nan,nan,False,1
9356,Boulangerie Roma,6776 Boulevard Saint-laurent,Montreal,H2S 3C7,45.532312,-73.6133858,3.0,0,0,0,0,0,0,0,0,0,0,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14
9357,Les Co'Pains d'Abord,1965 Avenue du Mont-Royal E,Montreal,nan,45.5343615,-73.573388,4.5,1,0,0,0,0,0,0,0,0,0,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15
9358,The Flight Line Bar and Grill,22034 N 19th Ave,Phoenix,85027,33.6867919,-112.1002561,4.0,0,0,0,0,0,0,1,0,0,0,False,1,True,True,casual,False,True,full_bar,True,nan,average,nan,nan,nan,214
9359,Casa de Mateo,6000 Avenue de Monkland,Montreal,H4A 1G8,45.4711981,-73.6266922,3.0,0,0,0,0,0,1,0,0,0,0,True,1,nan,nan,casual,nan,True,nan,nan,nan,nan,nan,nan,nan,14
9360,Nana Pancha's,"2928 N 35th Ave, Ste 6",Phoenix,85017,33.481353,-112.134644,4.5,1,0,0,0,0,1,0,0,0,0,True,1,True,True,casual,True,True,nan,True,nan,quiet,nan,nan,nan,91
9361,Tandoori Village,4255 W Bell Rd,Phoenix,85053,33.6390426,-112.1516293,3.0,0,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,True,False,beer_and_wine,True,nan,quiet,nan,nan,nan,67
9362,Corner Store,1111 N 67th Ave,Phoenix,85043,33.4603126122,-112.203041876,3.0,1,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55
9363,Chop Crazy Creations,977 Sainte-Catherine Rue W,Montreal,H3B 4W3,45.50111,-73.5722427,2.0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
9364,Olive Creations,"2480 W Happy Valley Rd, Ste 1202",Phoenix,85085,33.715089,-112.112168,4.5,0,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55
9365,Ming Wah Hong,1127 Rue Clark,Montreal,H2Z 1K3,45.5084044,-73.5614679,5.0,1,0,0,0,0,0,0,0,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,no,nan,nan,nan,nan,26
9366,Sweet Magnolia Smokehouse,,Phoenix,85048,33.2909097,-112.0357137,4.0,1,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,504
9367,Bella Pizza,5161 Avenue Papineau,Montreal,nan,45.5361619,-73.5812604,2.5,1,0,0,1,0,0,0,0,0,0,True,2,nan,nan,casual,nan,True,nan,nan,nan,nan,nan,nan,nan,36
9368,IGA Marche Claude St-Pierre,6675 Monk Boulevard,Montreal,nan,45.4520893,-73.5939745,3.5,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104
9369,Angelinas Mexican Food,5115 N 27th Ave,Phoenix,85017,33.5123616,-112.1141985,4.5,0,0,0,0,0,1,0,0,0,0,nan,1,True,False,casual,False,nan,none,False,no,loud,nan,nan,nan,135
9370,Circle K,3554 E Indian School Rd,Phoenix,85018,33.4954776,-112.0045939,2.5,1,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46
9371,Papa John's Pizza,"4302 E Ray Rd, Ste 113",Phoenix,85044,33.3203374,-111.9918625,2.5,1,0,0,1,0,0,0,0,0,0,True,1,True,False,casual,False,False,none,True,no,average,nan,nan,nan,1
9372,Menthe & Couscous,361 Rue Emery,Montreal,H2X 1J2,45.514806,-73.56368,3.5,1,0,0,0,0,0,0,0,0,0,True,2,nan,True,casual,True,True,beer_and_wine,False,free,average,nan,nan,nan,20
9373,The Grill Next Door,4345 E Thomas Rd,Phoenix,85073,33.4799838,-111.9870563,2.0,0,1,0,0,0,0,0,0,0,0,False,2,True,True,casual,False,True,beer_and_wine,nan,nan,nan,nan,nan,nan,37
9374,Sota BBQ Coreen,1825 Rue Sainte-Catherine Ouest,Montreal,H3H 1M2,45.4935173,-73.5798552,2.5,1,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,True,True,beer_and_wine,True,no,average,nan,nan,nan,13
9375,Pacific Gardens,4747 E Elliott Rd,Phoenix,85044,33.3481901716,-111.9833332914,4.0,0,0,0,0,0,0,0,0,1,0,True,2,True,False,casual,True,True,full_bar,True,free,average,nan,nan,nan,20
9376,Lucky Wok,8510 N 7th St,Phoenix,85020,33.5609983,-112.0656565,3.5,1,0,0,0,0,0,0,0,0,0,True,1,True,True,casual,False,True,none,True,no,average,nan,nan,nan,0
9377,Bajio Mexican Grill,2501 W Happy Valley Rd,Phoenix,85085,33.7111223735,-112.1112521298,3.0,0,0,0,0,0,1,0,0,0,0,True,1,True,True,casual,False,True,none,True,no,average,nan,nan,nan,15
9378,Salute Ristorante Italiano,13226 N 7th St,Phoenix,85022,33.606332,-112.066095,4.0,0,0,0,0,0,0,0,1,0,0,True,2,True,True,casual,True,True,full_bar,True,no,quiet,nan,nan,nan,31
9379,Starbucks,4515 E Thomas Rd,Phoenix,85018,33.47888,-111.98431,3.0,1,0,0,0,0,0,0,0,0,1,nan,2,True,False,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,35
9380,Koka Loka,940 Mont-Royal Ave,Montreal,nan,45.5269936,-73.5801643,3.5,0,0,0,0,0,1,0,0,0,0,True,2,nan,nan,casual,nan,True,full_bar,nan,nan,nan,nan,nan,nan,25
9381,The Halal Guys,1448 Rue Mackay,Montreal,H3G 2H7,45.4961781,-73.5782652,3.0,0,0,0,0,0,0,1,0,0,0,True,2,nan,False,casual,False,True,none,True,nan,average,nan,nan,nan,6
9382,AJ's Mongolian BBQ,9620 N Metro Pkwy W,Phoenix,85051,33.5734857,-112.1257641,3.0,0,0,0,0,0,0,0,0,0,0,True,1,True,False,casual,False,True,none,True,free,average,nan,nan,nan,8
9383,La Depense,7070 Avenue Henri-Julien,Montreal,H2S 3S3,45.5363632,-73.6146289,4.5,1,0,0,0,0,0,0,0,0,0,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
9384,Ram Sweet Shop,1016 Jean Talon W,Montreal,nan,45.5245064,-73.6256918,4.5,1,0,0,0,0,0,0,0,0,0,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24
9385,'Round Table Tours,4101 Boul Decarie,Montreal,nan,45.4781036,-73.6168872,5.0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112
9386,Bourbon Jacks,"7000 E Mayo Blvd, Bldg 5",Phoenix,85054,33.655381524,-111.9268756664,3.5,0,0,0,0,0,0,1,0,0,0,True,2,True,True,casual,True,True,full_bar,True,free,average,outdoor,nan,nan,48
9387,Pollo Sabroso,1602 E Jefferson St,Phoenix,85034,33.447551,-112.047375,4.5,0,0,0,0,0,0,1,0,0,0,True,1,True,False,casual,False,True,none,True,nan,quiet,nan,nan,nan,4
9388,7-Eleven,3948 E Thomas,Phoenix,85018,33.4808180912,-111.9959337218,4.0,1,0,0,0,0,0,0,0,0,1,nan,1,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23
9389,Sushi Plus,"2101 Avenue Dollard, Local 56",Montreal,nan,45.4327268923,-73.6358739856,4.0,1,0,0,0,0,0,0,0,1,0,True,2,nan,True,casual,nan,True,beer_and_wine,True,free,quiet,nan,nan,nan,354
